Refdate,Link_Apto,Endereco,Bairro,Valor,Andares,Tamanho (m2),Valor (m2),Quartos,Suites,Garagem,Banheiros,Varanda,Mobiliado,Portaria,Metro
17/04/2023,https://loft.com.br/imovel/apartamento-carlos-de-campos-pari-sao-paulo-3-quartos-102m2/1opzbr8,Avenida Carlos de Campos - 410 - Apto. 4 - Pari - São Paulo - SP,Pari,450000,3º andar,102,4411,3,0,0,2,1,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-moreira-neto-guaianases-sao-paulo-2-quartos-52m2/1b5ud74,Condomínio Praca Do Sol Guaianazes - Rua Moreira Neto - Guaianases - São Paulo - SP,Guaianases,230000,3º andar,52,4423,2,0,1,1,1,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-garopa-vila-curuca-sao-paulo-2-quartos-47m2/131xv3g,Condomínio Dez Curuça - Rua Garopá - Vila Curuçá - São Paulo - SP,Vila Curuçá,260000,3º andar,47,5531,2,0,1,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-cardoso-de-almeida-perdizes-sao-paulo-3-quartos-236m2/1dudya2,Rua Cardoso de Almeida - Perdizes - São Paulo - SP,Perdizes,1277000,Sem info,236,5411,3,0,0,2,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-nabuco-de-araujo-santana-sao-paulo-4-quartos-300m2/1cxw98h,Rua Nabuco de Araújo - Santana - São Paulo - SP,Santana,2195000,Sem info,300,7316,4,4,0,6,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-gurupa-vila-romana-sao-paulo-5-quartos-220m2/f9ypjt,Rua Gurupá - Vila Romana - São Paulo - SP,Vila Romana,1276000,Sem info,220,5800,5,1,0,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-manuel-de-andrade-tremembe-sao-paulo-3-quartos-100m2/1ooypmq,Rua Manuel de Andrade - Tremembé - São Paulo - SP,Tremembé,560000,Sem info,100,5600,3,2,0,2,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-coatinga-campo-limpo-sao-paulo-3-quartos-180m2/3gfjbs,Rua Coatinga - Campo Limpo - São Paulo - SP,Campo Limpo,730000,Sem info,180,4055,3,1,0,4,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-pedra-bonita-mandaqui-sao-paulo-3-quartos-200m2/1vdd6mh,Rua Pedra Bonita - Mandaqui - São Paulo - SP,Mandaqui,1200000,Sem info,200,6000,3,2,0,5,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-turim-tremembe-sao-paulo-4-quartos-310m2/5jiz6p,Rua Turim - Tremembé - São Paulo - SP,Tremembé,1300000,Sem info,310,4193,4,2,0,5,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-corneteiro-jesus-jardim-sao-paulo-sao-paulo-3-quartos-191m2/9q0zwp,Rua Corneteiro Jesus - Jardim São Paulo - São Paulo - SP,Jardim São Paulo,1647000,Sem info,191,8623,3,3,0,5,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-raguna-cabral-cambuci-sao-paulo-3-quartos-193m2/q1y00v,Rua Raguna Cabral - Cambuci - São Paulo - SP,Cambuci,920000,Sem info,193,4766,3,1,0,2,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-avenida-engenho-araci-ipiranga-sao-paulo-2-quartos-220m2/8w856z,Avenida Engenho Araci - Ipiranga - São Paulo - SP,Ipiranga,1600000,Sem info,220,7272,2,1,0,2,0,Não,Sem descrição,387
17/04/2023,https://loft.com.br/imovel/casa-rua-irma-filomena-jacana-sao-paulo-3-quartos-170m2/102g4sx,Rua Irmã Filomena - Jaçanã - São Paulo - SP,Jaçanã,480000,Sem info,170,2823,3,2,0,4,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-mario-eloy-mandaqui-sao-paulo-3-quartos-215m2/twqmx,Rua Mário Eloy - Mandaqui - São Paulo - SP,Mandaqui,690000,Sem info,215,3209,3,3,0,4,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-professor-pascoal-pacchi-cambuci-sao-paulo-4-quartos-200m2/dt5ulk,Rua Professor Pascoal Pacchi - Cambuci - São Paulo - SP,Cambuci,1280000,Sem info,200,6400,4,0,0,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-cordilheiras-alto-da-lapa-sao-paulo-3-quartos-333m2/d1ni44,Rua Cordilheiras - Alto da Lapa - São Paulo - SP,Altoda Lapa,3500000,Sem info,333,10510,3,1,0,4,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-dos-nauticos-tucuruvi-sao-paulo-2-quartos-120m2/dqdwdl,Rua dos Náuticos - Tucuruvi - São Paulo - SP,Tucuruvi,640000,Sem info,120,5333,2,0,0,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-maria-elisa-siqueira-limao-sao-paulo-3-quartos-120m2/pbd5re,Rua Maria Elisa Siqueira - Limão - São Paulo - SP,Limão,550000,Sem info,120,4583,3,0,0,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-sarare-alto-de-pinheiros-sao-paulo-2-quartos-140m2/2fntb1,Rua Sararé - Alto de Pinheiros - São Paulo - SP,Altode Pinheiros,1680851,Sem info,140,12006,2,1,0,4,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-paulo-orozimbo-aclimacao-sao-paulo-3-quartos-180m2/6hr14c,Rua Paulo Orozimbo - Aclimação - São Paulo - SP,Aclimação,1470000,Sem info,180,8166,3,1,0,4,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-dutra-e-melo-mandaqui-sao-paulo-3-quartos-127m2/1y31gis,Rua Dutra e Melo - Mandaqui - São Paulo - SP,Mandaqui,1100000,Sem info,127,8661,3,1,0,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-paderewsky-santana-sao-paulo-4-quartos-443m2/9xegoe,Rua Paderewsky - Santana - São Paulo - SP,Santana,3499000,Sem info,443,7898,4,2,0,5,0,Não,Sem descrição,664
17/04/2023,https://loft.com.br/imovel/casa-rua-olimpio-soares-de-carvalho-grajau-sao-paulo-4-quartos-450m2/astdoi,Rua Olímpio Soares de Carvalho - Grajaú - São Paulo - SP,Grajaú,550000,Sem info,450,1222,4,0,0,2,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-francisco-teles-dourado-cidade-ademar-sao-paulo-6-quartos-242m2/1aifcca,Rua Francisco Teles Dourado - Cidade Ademar - São Paulo - SP,Cidade Ademar,2280000,Sem info,242,9421,6,4,0,7,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-angatuba-sumare-sao-paulo-5-quartos-320m2/180sv78,Rua Angatuba - Sumaré - São Paulo - SP,Sumaré,2100000,Sem info,320,6562,5,0,0,4,0,Não,Sem descrição,607
17/04/2023,https://loft.com.br/imovel/casa-alameda-alvaro-de-morais-saude-sao-paulo-3-quartos-208m2/h3jinc,Alameda Álvaro de Morais - Saúde - São Paulo - SP,Saúde,1200000,Sem info,208,5769,3,1,0,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-laert-de-almeida-viana-tremembe-sao-paulo-3-quartos-180m2/ucmblz,Rua Laert de Almeida Viana - Tremembé - São Paulo - SP,Tremembé,630000,Sem info,180,3500,3,1,0,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-avenida-pompeia-sumare-sao-paulo-3-quartos-150m2/111ihec,Avenida Pompéia - Sumaré - São Paulo - SP,Sumaré,1950000,Sem info,150,13000,3,0,0,3,0,Não,Sem descrição,246
17/04/2023,https://loft.com.br/imovel/casa-rua-vaz-muniz-tucuruvi-sao-paulo-3-quartos-186m2/1icg51f,Rua Vaz Muniz - Tucuruvi - São Paulo - SP,Tucuruvi,1800000,Sem info,186,9677,3,1,0,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-goncalves-de-barros-pirituba-sao-paulo-2-quartos-120m2/thz1fv,Rua Gonçalves de Barros - Pirituba - São Paulo - SP,Pirituba,600000,Sem info,120,5000,2,0,0,2,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-maria-de-toledo-piza-ponte-rasa-sao-paulo-3-quartos-50m2/znl9jg,Rua Maria de Toledo Piza - Ponte Rasa - São Paulo - SP,Ponte Rasa,850000,Sem info,50,17000,3,0,0,2,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-penapolis-sumare-sao-paulo-3-quartos-300m2/1j1z5pa,Rua Penápolis - Sumaré - São Paulo - SP,Sumaré,2600000,Sem info,300,8666,3,0,0,3,0,Não,Sem descrição,817
17/04/2023,https://loft.com.br/imovel/casa-rua-belchior-de-ordas-tucuruvi-sao-paulo-6-quartos-220m2/193haor,Rua Belchior de Ordas - Tucuruvi - São Paulo - SP,Tucuruvi,1010000,Sem info,220,4590,6,2,0,6,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-lincoln-albuquerque-perdizes-sao-paulo-6-quartos-188m2/tzmpht,Rua Lincoln Albuquerque - Perdizes - São Paulo - SP,Perdizes,1700000,Sem info,188,9042,6,0,0,3,0,Não,Sem descrição,778
17/04/2023,https://loft.com.br/imovel/casa-rua-dos-jacarandas-mimosos-tucuruvi-sao-paulo-3-quartos-233m2/6c359j,Rua dos Jacarandás Mimosos - Tucuruvi - São Paulo - SP,Tucuruvi,1300000,Sem info,233,5579,3,2,0,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-andacu-tucuruvi-sao-paulo-4-quartos-172m2/68f1cu,Rua Andaçu - Tucuruvi - São Paulo - SP,Tucuruvi,950000,Sem info,172,5523,4,0,0,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-das-imbiras-tremembe-sao-paulo-2-quartos-80m2/1jwevpn,Rua das Imbiras - Tremembé - São Paulo - SP,Tremembé,750000,Sem info,80,9375,2,0,0,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-conceicao-do-arroio-tucuruvi-sao-paulo-3-quartos-350m2/wu2z2s,Rua Conceição do Arroio - Tucuruvi - São Paulo - SP,Tucuruvi,1750000,Sem info,350,5000,3,3,0,5,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-professor-padua-fleuri-tremembe-sao-paulo-2-quartos-200m2/oib3bg,Rua Professor Pádua Fleuri - Tremembé - São Paulo - SP,Tremembé,598000,Sem info,200,2990,2,0,0,2,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/casa-rua-lucio-de-mendonca-freguesia-do-o-sao-paulo-2-quartos-162m2/urav3l,Rua Lúcio de Mendonça - Freguesia do Ó - São Paulo - SP,FreguesiadoÓ,700000,Sem info,162,4320,2,2,0,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-dona-paulina-se-sao-paulo-1-quarto-21m2/zf57g1,Condomínio Edificio Lion - Viaduto Dona Paulina - Sé - São Paulo - SP,Sé,275367,4º andar em diante,21,13112,1,0,0,1,0,Não,24h,284
17/04/2023,https://loft.com.br/imovel/apartamento-alvaro-de-carvalho-republica-sao-paulo-1-quarto-23m2/xqslbi,Condomínio To Be Free - Rua Álvaro de Carvalho - República - São Paulo - SP,República,344500,3º andar,23,14978,1,0,0,1,1,Não,Sem descrição,297
17/04/2023,https://loft.com.br/imovel/apartamento-helena-zerrener-se-sao-paulo-1-quarto-42m2/wpgdvd,Rua Helena Zerrener - Sé - São Paulo - SP,Sé,170000,3º andar,42,4047,1,0,0,1,0,Não,Sem descrição,478
17/04/2023,https://loft.com.br/imovel/apartamento-mauro-de-araujo-ribeiro-jaragua-sao-paulo-2-quartos-50m2/stp5gu,Rua Mauro de Araújo Ribeiro - Jaraguá - São Paulo - SP,Jaraguá,245000,4º andar em diante,50,4900,2,0,1,1,0,Não,24h,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-monte-azul-paulista-jaragua-sao-paulo-2-quartos-49m2/mj1p6,Condomínio Vida Nova Taipas - Rua Monte Azul Paulista - Jaraguá - São Paulo - SP,Jaraguá,290000,4º andar em diante,49,5918,2,0,1,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-iososuke-okaue-parque-do-carmo-sao-paulo-2-quartos-42m2/kauerh,Condomínio Residencial Plano & Parque Do Carmo  -  Iososuke I - Rua Iososuke Okaue - Parque do Carmo - São Paulo - SP,Parquedo Carmo,185000,4º andar em diante,42,4404,2,0,0,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-santa-luzia-se-sao-paulo-1-quarto-58m2/5hcb8s,Condomínio Edificio Tonani - Rua Santa Luzia - Sé - São Paulo - SP,Sé,300332,4º andar em diante,58,5178,1,0,0,1,0,Não,Sem descrição,364
17/04/2023,https://loft.com.br/imovel/apartamento-sao-francisco-se-sao-paulo-1-quarto-38m2/3bxxvq,Condomínio Residencial São Paulo - Rua São Francisco - Sé - São Paulo - SP,Sé,330000,4º andar em diante,38,8684,1,0,0,1,0,Não,Sem descrição,102
17/04/2023,https://loft.com.br/imovel/apartamento-luis-mateus-guaianases-sao-paulo-2-quartos-43m2/2ymh1j,Condomínio Morada Dos Passaros - Rua Luís Mateus - Guaianases - São Paulo - SP,Guaianases,220000,4º andar em diante,43,5116,2,0,1,1,0,Não,24h,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-doutor-altino-arantes-bosque-da-saude-sao-paulo-4-quartos-129m2/1xq9igp,Condomínio Edificio Terrazza Novos Rumos - Avenida Doutor Altino Arantes - Bosque da Saúde - São Paulo - SP,Bosqueda Saúde,1350000,4º andar em diante,129,10465,4,1,3,2,2,Não,Sem descrição,592
17/04/2023,https://loft.com.br/imovel/apartamento-luiz-migliano-vila-sonia-sao-paulo-3-quartos-92m2/1w65q97,Condomínio Misti Morumbi - Rua Doutor Luiz Migliano - Vila Sônia - São Paulo - SP,Vila Sônia,1080000,4º andar em diante,92,11739,3,1,2,2,1,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-oscar-cintra-gordinho-se-sao-paulo-1-quarto-70m2/1r3d1tc,Condomínio Edificio Imperio - Rua Oscar Cintra Gordinho - Sé - São Paulo - SP,Sé,310000,4º andar em diante,70,4428,1,0,0,1,0,Não,24h,483
17/04/2023,https://loft.com.br/imovel/apartamento-oscar-cintra-gordinho-se-sao-paulo-2-quartos-80m2/1nq4tii,Condomínio Edificio Dom Bosco - Rua Oscar Cintra Gordinho - Sé - São Paulo - SP,Sé,310000,Sem info,80,3875,2,0,0,1,0,Não,Sem descrição,454
17/04/2023,https://loft.com.br/imovel/apartamento-gastao-madeira-vila-maria-sao-paulo-2-quartos-69m2/1lnk31u,Condomínio Dolce Villa - Rua Gastão Madeira - Vila Maria - São Paulo - SP,Vila Maria,550000,4º andar em diante,69,7971,2,1,1,2,0,Não,24h,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-jurua-pari-sao-paulo-2-quartos-69m2/1jrbe6d,Rua Juruá - Pari - São Paulo - SP,Pari,465520,3º andar,69,6746,2,0,0,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-saguairu-casa-verde-sao-paulo-3-quartos-98m2/1gnu8m6,Condomínio Immaginato Casa Verde - Rua Saguairu - Casa Verde - São Paulo - SP,Casa Verde,1450000,4º andar em diante,98,14795,3,1,2,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-avenida-engenheiro-armando-de-arruda-pereira-jabaquara-sao-paulo-2-quartos-61m2/zfywqt,"Condomínio Edificio Paco D'arcos"", ' Avenida Engenheiro Armando de Arruda Pereira - Jabaquara - São Paulo - SP",Jabaquara,460000,4º andar em diante,61,7540,2,0,1,1,0,Não,Sem descrição,474
17/04/2023,https://loft.com.br/imovel/apartamento-rua-evaristo-de-morais-paraiso-sao-paulo-3-quartos-267m2/zgmyxo,Condomínio De Construcao Do Edificio Bill Evans - Rua Evaristo de Morais - Paraíso - São Paulo - SP,Paraíso,4650000,4º andar em diante,267,17415,3,3,4,3,1,Não,Sem descrição,901
17/04/2023,https://loft.com.br/imovel/apartamento-rua-cruz-de-malta-tucuruvi-sao-paulo-2-quartos-105m2/zhmkav,Condomínio Residencial Cruz De Malta - Rua Cruz de Malta - Tucuruvi - São Paulo - SP,Tucuruvi,700000,4º andar em diante,105,6666,2,0,1,2,1,Não,24h,326
17/04/2023,https://loft.com.br/imovel/apartamento-rua-barao-de-jaguara-cambuci-sao-paulo-2-quartos-56m2/zi2a7r,Condomínio Edificio Itamaraca - Rua Barão de Jaguara - Cambuci - São Paulo - SP,Cambuci,286177,4º andar em diante,56,5110,2,0,0,1,0,Não,24h,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-rua-saverio-valente-jaragua-sao-paulo-2-quartos-48m2/zj15hx,Rua Savério Valente - Jaraguá - São Paulo - SP,Jaraguá,130000,3º andar,48,2708,2,0,1,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-rua-gaspar-lourenco-aclimacao-sao-paulo-3-quartos-85m2/zk2xu6,Condomínio Edificio Essencialy  -  Vila Mariana - Rua Gaspar Lourenço - Aclimação - São Paulo - SP,Aclimação,1250000,Sem info,85,14705,3,1,2,2,0,Não,Sem descrição,395
17/04/2023,https://loft.com.br/imovel/apartamento-rua-bento-de-faria-cursino-sao-paulo-4-quartos-200m2/zk45qt,Condomínio Edificio Marilia Di Francesco - Rua Bento de Faria - Cursino - São Paulo - SP,Cursino,1196000,4º andar em diante,200,5980,4,2,4,5,0,Não,24h,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-rua-escorpiao-sapopemba-sao-paulo-2-quartos-50m2/zlz1m3,Condomínio Parque Residencial Santa Barbara - Rua Escorpião - Sapopemba - São Paulo - SP,Sapopemba,195000,4º andar em diante,50,3900,2,0,1,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-rua-demerval-da-fonseca-cidade-lider-sao-paulo-3-quartos-54m2/zmcj9p,Condomínio Edificio Cristal Park Ii - Rua Demerval da Fonseca - Cidade Líder - São Paulo - SP,Cidade Líder,280000,4º andar em diante,54,5185,3,0,1,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-rua-doutor-penaforte-mendes-bela-vista-sao-paulo-2-quartos-60m2/zmtkw7,Condomínio Facto Paulista - Rua Doutor Penaforte Mendes - Bela Vista - São Paulo - SP,Bela Vista,970900,4º andar em diante,60,16181,2,1,1,1,0,Não,Sem descrição,626
17/04/2023,https://loft.com.br/imovel/apartamento-rua-jovina-jabaquara-sao-paulo-3-quartos-81m2/zn7vqg,Condomínio Edificio Ilha Bela - Rua Jovina - Jabaquara - São Paulo - SP,Jabaquara,800000,4º andar em diante,81,9876,3,1,2,2,2,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-rua-dos-franceses-bela-vista-sao-paulo-1-quarto-42m2/zp5e5j,Condomínio Edificio Plaza Concorde Flat Service - Rua dos Franceses - Bela Vista - São Paulo - SP,Bela Vista,361000,Sem info,42,8595,1,1,0,1,0,Não,Sem descrição,720
17/04/2023,https://loft.com.br/imovel/apartamento-rua-doutor-nogueira-martins-saude-sao-paulo-3-quartos-140m2/zt4hcv,Condomínio Edificio San Martin - Rua Doutor Nogueira Martins - Saúde - São Paulo - SP,Saúde,900000,4º andar em diante,140,6428,3,1,2,2,0,Não,24h,709
17/04/2023,https://loft.com.br/imovel/apartamento-rua-cayowaa-sumare-sao-paulo-3-quartos-100m2/zvdbov,Condomínio Edificio Luciana - Rua Cayowaá - Sumaré - São Paulo - SP,Sumaré,840000,4º andar em diante,100,8400,3,1,1,3,0,Não,24h,425
17/04/2023,https://loft.com.br/imovel/apartamento-rua-monsenhor-passalaqua-bela-vista-sao-paulo-1-quarto-43m2/zvr40p,Condomínio Edificio Villa Oriental - Rua Monsenhor Passaláqua - Bela Vista - São Paulo - SP,Bela Vista,391000,4º andar em diante,43,9093,1,0,1,1,0,Não,Sem descrição,254
17/04/2023,https://loft.com.br/imovel/apartamento-rua-conselheiro-brotero-santa-cecilia-sao-paulo-2-quartos-80m2/zz1jyc,Condomínio Edificio Corintos - Rua Conselheiro Brotero - Santa Cecília - São Paulo - SP,Santa Cecília,1300000,3º andar,80,16250,2,2,1,2,0,Não,Sem descrição,739
17/04/2023,https://loft.com.br/imovel/apartamento-rua-doutor-orlando-zamitti-mammana-mandaqui-sao-paulo-3-quartos-79m2/zz7gim,Condomínio Edifício Plazza Di Nápoli - Rua Doutor Orlando Zamitti Mammana - Mandaqui - São Paulo - SP,Mandaqui,515000,4º andar em diante,79,6518,3,1,2,3,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-rua-gabriele-d-annunzio-campo-belo-sao-paulo-2-quartos-89m2/zzgt10,"Condomínio Edificio Cube Campo Belo', "" Rua Gabriele D'Annunzio"", ' Campo Belo - São Paulo - SP",Campo Belo,1750000,4º andar em diante,89,19662,2,1,2,2,1,Não,24h,592
17/04/2023,https://loft.com.br/imovel/apartamento-rua-almaden-vila-andrade-sao-paulo-3-quartos-180m2/1g8uoxp,Condomínio Edificio J. Fernandes. - Rua Almaden - Vila Andrade - São Paulo - SP,Vila Andrade,1100000,Sem info,180,6111,3,3,4,5,0,Não,Sem descrição,827
17/04/2023,https://loft.com.br/imovel/apartamento-alameda-lorena-jardim-america-sao-paulo-3-quartos-183m2/1ylocdc,Condomínio Edificio Mazal - Alameda Lorena - Jardim América - São Paulo - SP,Jardim América,2300000,4º andar em diante,183,12568,3,1,2,3,0,Não,Sem descrição,960
17/04/2023,https://loft.com.br/imovel/apartamento-rua-joao-pereira-lapa-sao-paulo-2-quartos-34m2/rygufu,Rua João Pereira - Lapa - São Paulo - SP,Lapa,319200,4º andar em diante,34,9388,2,0,0,1,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-alameda-barros-santa-cecilia-sao-paulo-1-quarto-53m2/1u853b6,Condomínio Edificio Michel - Alameda Barros - Santa Cecília - São Paulo - SP,Santa Cecília,457447,Sem info,53,8631,1,0,0,2,0,Não,Sem descrição,385
17/04/2023,https://loft.com.br/imovel/apartamento-rua-doutor-eduardo-de-souza-aranha-vila-olimpia-sao-paulo-3-quartos-92m2/yw1boh,Condomínio Escócia & Irlanda - Rua Doutor Eduardo de Souza Aranha - Vila Olímpia - São Paulo - SP,Vila Olímpia,950000,4º andar em diante,92,10326,3,0,1,2,0,Não,Sem descrição,100000000
17/04/2023,https://loft.com.br/imovel/apartamento-rua-loefgren-vila-clementino-sao-paulo-3-quartos-158m2/1u3kz2e,Condomínio Cyrela Iconyc - Rua Loefgren - Vila Clementino - São Paulo - SP,Vila Clementino,2860000,Sem info,158,18101,3,3,1,3,0,Não,Sem descrição,176
17/04/2023,https://loft.com.br/imovel/apartamento-rua-piratininga-bras-sao-paulo-3-quartos-68m2/sp2sfs,Condomínio Capital Bras - Rua Piratininga - Brás - São Paulo - SP,Brás,549000,4º andar em diante,68,8073,3,1,1,2,1,Não,Sem descrição,408
17/04/2023,https://loft.com.br/imovel/apartamento-rua-jorge-chammas-vila-mariana-sao-paulo-3-quartos-109m2/5jddqt,Rua Jorge Chammas - Vila Mariana - São Paulo - SP,Vila Mariana,1900000,Sem info,109,17431,3,3,2,3,0,Não,Sem descrição,888
