Refdate,Link_Apto,Endereco,Bairro,Valor,Informacoes
02/05/2023,https://loft.com.br/imovel/apartamento-avenida-raimundo-pereira-de-magalhaes-jaragua-sao-paulo-2-quartos-42m2/jvbnls,"['Apartamento à venda em Jaraguá com 42 m²', ' 2 quartosCondomínio Vila Austria', ' Avenida Raimundo Pereira de Magalhães', ' Jaraguá', ' São Paulo-SP']",Jaraguá,R$ 230.000,"['Andar baixoAté 3º andar', '42 m²R$ 5.476 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Não - Vagas', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-tucuna-perdizes-sao-paulo-3-quartos-147m2/ss84g0,"['Apartamento à venda em Perdizes com 147 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Solar Dos Buzios', ' Rua Tucuna', ' Perdizes', ' São Paulo-SP']",Perdizes,R$ 1.190.000,"['Andar alto4º andar em diante', '147 m²R$ 8.095 /m²', '3 quartos1 suíte', '2 vagas', '4 Banheiros', 'Sol da manhãna sala', '2 Varandas', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-filipinas-alto-da-lapa-sao-paulo-2-quartos-55m2/1s75v70,"['Apartamento à venda em Alto da Lapa com 55 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Principe Charles', ' Rua Filipinas', ' Alto da Lapa', ' São Paulo-SP']",AltodaLapa,R$ 445.000,"['Andar baixoAté 3º andar', '55 m²R$ 8.090 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-avenida-doutor-guilherme-dumont-vilares-vila-andrade-sao-paulo-3-quartos-156m2/xfhw6v,"['Apartamento à venda em Vila Andrade com 156 m²', ' 3 quartos', ' 3 suítes', ' 3 vagasCondomínio Edificio Portal Braskel', ' Avenida Doutor Guilherme Dumont Vilares', ' Vila Andrade', ' São Paulo-SP']",VilaAndrade,R$ 680.000,"['Andar baixoAté 3º andar', '156 m²R$ 4.358 /m²', '3 quartos3 suítes', '3 vagas', '5 Banheiros', 'Sol da manhãna sala', '2 Varandas', 'Portariaparcial', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-itatupa-vila-andrade-sao-paulo-3-quartos-108m2/u6l9oc,"['Apartamento à venda em Vila Andrade com 108 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Residencial Fine', ' Rua Itatupa', ' Vila Andrade', ' São Paulo-SP']",VilaAndrade,R$ 987.000,"['Andar alto4º andar em diante', '108 m²R$ 9.138 /m²', '3 quartos1 suíte', '2 vagas', '4 Banheiros', 'Sol o dia todona sala', 'Varandagourmet', 'Portaria24h', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-morgado-de-mateus-vila-mariana-sao-paulo-3-quartos-132m2/1u3ln9h,"['Apartamento à venda em Vila Mariana com 132 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Solar Dos Arcos', ' Rua Morgado de Mateus', ' 127', ' Apto. 91', ' Vila Mariana', ' São Paulo-SP']",VilaMariana,R$ 999.000,"['Andar alto4º andar em diante', '132 m²R$ 7.568 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Metrô próximoestação a 654m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-carolina-fonseca-itaquera-sao-paulo-2-quartos-56m2/128els3,"['Apartamento à venda em Itaquera com 56 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial America', ' Rua Carolina Fonseca', ' Itaquera', ' São Paulo-SP']",Itaquera,R$ 320.000,"['Andar alto4º andar em diante', '56 m²R$ 5.714 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-casa-forte-jardim-sao-paulo-sao-paulo-4-quartos-210m2/1q32zl8,"['Apartamento à venda em Jardim São Paulo com 210 m²', ' 4 quartos', ' 3 suítes', ' 6 vagasCondomínio Cond Ed Maison Larissa', ' Rua Casa Forte', ' Jardim São Paulo', ' São Paulo-SP']",JardimSãoPaulo,R$ 1.500.000,"['Andar alto4º andar em diante', '210 m²R$ 7.142 /m²', '4 quartos3 suítes', '6 vagas', '5 Banheiros', 'Metrô próximoestação a 769m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-avenida-senador-jose-ermirio-de-moraes-tremembe-sao-paulo-1-quarto-80m2/earhzs,"['Apartamento à venda em Tremembé com 80 m²', ' 1 quarto', ' 1 suíte', ' 2 vagasCondomínio Edifício Florais da Serra', ' Avenida Senador José Ermírio de Moraes', ' Tremembé', ' São Paulo-SP']",Tremembé,R$ 439.900,"['Andar alto4º andar em diante', '80 m²R$ 5.498 /m²', '1 quarto1 suíte', '2 vagas', '1 Banheiro', 'Varanda', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-do-tramway-tucuruvi-sao-paulo-3-quartos-88m2/1h6rbuj,"['Apartamento à venda em Tucuruvi com 88 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Santiago De Compostela', ' Rua do Tramway', ' Tucuruvi', ' São Paulo-SP']",Tucuruvi,R$ 850.000,"['Andar alto4º andar em diante', '88 m²R$ 9.659 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Varanda', 'Metrô próximoestação a 326m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-dona-vitu-giorgi-morumbi-sao-paulo-2-quartos-43m2/15r2uou,"['Apartamento à venda em Morumbi com 43 m²', ' 2 quartosCondomínio Residencial Parque Strauss', ' Rua Dona Vitu Giorgi', ' Morumbi', ' São Paulo-SP']",Morumbi,R$ 300.000,"['Andar alto4º andar em diante', '43 m²R$ 6.976 /m²', '2 quartossem suíte', '1 Banheiro', 'Não - Vagas', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-ouro-branco-jardim-paulistano-sao-paulo-3-quartos-200m2/hroqts,"['Apartamento à venda em Jardim Paulistano com 200 m²', ' 3 quartos', ' 3 suítes', ' 3 vagasCondomínio Edificio Golden Garden.', ' Rua Ouro Branco', ' Jardim Paulistano', ' São Paulo-SP']",JardimPaulistano,R$ 3.000.000,"['Andar alto4º andar em diante', '200 m²R$ 15.000 /m²', '3 quartos3 suítes', '3 vagas', '4 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-vitor-costa-cursino-sao-paulo-4-quartos-580m2/1qd4ltg,"['Apartamento à venda em Cursino com 580 m²', ' 4 quartos', ' 4 suítes', ' 5 vagasCondomínio Residencial Maison Jardin Du Phoenix', ' Rua Vitor Costa', ' Cursino', ' São Paulo-SP']",Cursino,R$ 2.300.000,"['580 m²R$ 3.965 /m²', '4 quartos4 suítes', '5 vagas', '6 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-avenida-casa-verde-casa-verde-sao-paulo-3-quartos-90m2/1ejbm25,"['Apartamento à venda em Casa Verde com 90 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Residencial', ' Avenida Casa Verde', ' Casa Verde', ' São Paulo-SP']",CasaVerde,R$ 797.000,"['Andar alto4º andar em diante', '90 m²R$ 8.855 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-cerro-cora-vila-romana-sao-paulo-3-quartos-117m2/1fw2tx6,"['Apartamento à venda em Vila Romana com 117 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Morada Da Colina', ' Rua Cerro Corá', ' Vila Romana', ' São Paulo-SP']",VilaRomana,R$ 1.010.000,"['Andar alto4º andar em diante', '117 m²R$ 8.632 /m²', '3 quartos1 suíte', '2 vagas', '3 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/casa-rua-pero-correia-chacara-klabin-sao-paulo-4-quartos-295m2/11lk53n,"['Casa à venda em Chácara Klabin com 295 m²', ' 4 quartos', ' 1 suíte', ' 3 vagasRua Pero Correia', ' Chácara Klabin', ' São Paulo-SP']",ChácaraKlabin,R$ 1.370.000,"['1 andar-', '295 m²R$ 4.644 /m²', '4 quartos1 suíte', '5 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-avenida-do-guaca-mandaqui-sao-paulo-3-quartos-105m2/12gsy3r,"['Apartamento à venda em Mandaqui com 105 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Ediificio Guaca', ' Avenida do Guacá', ' Mandaqui', ' São Paulo-SP']",Mandaqui,R$ 800.000,"['Andar alto4º andar em diante', '105 m²R$ 7.619 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-almeida-torres-aclimacao-sao-paulo-2-quartos-70m2/173l1xg,"['Apartamento à venda em Aclimação com 70 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Marina Ii', ' Rua Almeida Torres', ' Aclimação', ' São Paulo-SP']",Aclimação,R$ 432.000,"['Andar alto4º andar em diante', '70 m²R$ 6.171 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-nova-york-brooklin-sao-paulo-2-quartos-81m2/vb95ss,"['Apartamento à venda em Brooklin com 81 m²', ' 2 quartos', ' 2 suítes', ' 1 vagaCondomínio Civitavechia', ' Rua Nova York', ' Brooklin', ' São Paulo-SP']",Brooklin,R$ 1.100.000,"['81 m²R$ 13.580 /m²', '2 quartos2 suítes', '1 vaga', '3 Banheiros', 'Metrô próximoestação a 790m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-avenida-alfredo-zunkeller-mandaqui-sao-paulo-4-quartos-315m2/186a2tt,"['Apartamento à venda em Mandaqui com 315 m²', ' 4 quartos', ' 1 suíte', ' 3 vagasCondomínio Cond Edif Gemini', ' Avenida Alfredo Zunkeller', ' Mandaqui', ' São Paulo-SP']",Mandaqui,R$ 1.059.000,"['315 m²R$ 3.361 /m²', '4 quartos1 suíte', '3 vagas', '3 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-alexandrino-da-silveira-bueno-cambuci-sao-paulo-2-quartos-33m2/ev57gs,"['Apartamento à venda em Cambuci com 33 m²', ' 2 quartosCondomínio Residencial Step Cambuci', ' Rua Alexandrino da Silveira Bueno', ' Cambuci', ' São Paulo-SP']",Cambuci,R$ 380.000,"['Andar alto4º andar em diante', '33 m²R$ 11.515 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Não - Vagas', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-alameda-dos-anapurus-moema-indios-sao-paulo-3-quartos-116m2/1feduwo,"['Apartamento à venda em Moema Índios com 116 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Maxi Moema', ' Alameda dos Anapurus', ' Moema Índios', ' São Paulo-SP']",MoemaÍndios,R$ 1.880.000,"['Andar alto4º andar em diante', '116 m²R$ 16.206 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Tardes de solna sala', 'Varanda', 'Portaria24h', 'Metrô próximoestação a 789m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-voluntarios-da-patria-jardim-sao-paulo-sao-paulo-2-quartos-58m2/nyjozc,"['Apartamento à venda em Jardim São Paulo com 58 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Gramado E Canela', ' Rua Voluntários da Pátria', ' Jardim São Paulo', ' São Paulo-SP']",JardimSãoPaulo,R$ 425.000,"['Andar alto4º andar em diante', '58 m²R$ 7.327 /m²', '2 quartossem suíte', '1 vaga', '2 Banheiros', 'Portaria24h', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/casa-rua-alves-ribeiro-cambuci-sao-paulo-2-quartos-120m2/16y07rj,"['Casa à venda em Cambuci com 120 m²', ' 2 quartos', ' 3 vagasRua Alves Ribeiro', ' Cambuci', ' São Paulo-SP']",Cambuci,R$ 1.480.000,"['1 andar-', '120 m²R$ 12.333 /m²', '2 quartossem suíte', '2 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-avenida-doutor-jose-maniero-jaragua-sao-paulo-2-quartos-46m2/1l73c53,"['Apartamento à venda em Jaraguá com 46 m²', ' 2 quartosCondomínio Residencial Meu Lar Pirituba', ' Avenida Doutor José Maniero', ' Jaraguá', ' São Paulo-SP']",Jaraguá,R$ 217.500,"['Andar alto4º andar em diante', '46 m²R$ 4.728 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Não - Vagas', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-manuel-asson-ponte-rasa-sao-paulo-2-quartos-53m2/1165tsq,"['Apartamento à venda em Ponte Rasa com 53 m²', ' 2 quartos', ' 1 vagaRua Manuel Asson', ' Ponte Rasa', ' São Paulo-SP']",PonteRasa,R$ 347.112,"['Andar alto4º andar em diante', '53 m²R$ 6.549 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Varanda', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-doutor-penaforte-mendes-bela-vista-sao-paulo-1-quarto-40m2/dgllqg,"['Apartamento à venda em Bela Vista com 40 m²', ' 1 quarto', ' 1 vagaCondomínio Facto Paulista', ' Rua Doutor Penaforte Mendes', ' Bela Vista', ' São Paulo-SP']",BelaVista,R$ 662.240,"['Andar alto4º andar em diante', '40 m²R$ 16.556 /m²', '1 quartosem suíte', '1 vaga', '1 Banheiro', 'Metrô próximoestação a 626m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-rua-saturno-aclimacao-sao-paulo-4-quartos-160m2/kjysc3,"['Apartamento à venda em Aclimação com 160 m²', ' 4 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Juliana', ' Rua Saturno', ' Aclimação', ' São Paulo-SP']",Aclimação,R$ 1.490.000,"['160 m²R$ 9.312 /m²', '4 quartos1 suíte', '2 vagas', '4 Banheiros', 'Metrô próximoestação a 549m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-manoel-antonio-pinto-vila-sonia-sao-paulo-4-quartos-140m2/zwe9dv,"['Apartamento à venda em Vila Sônia com 140 m²', ' 4 quartos', ' 2 suítes', ' 2 vagasCondomínio Edificio Casa Grande', ' Rua Manoel Antônio Pinto', ' Vila Sônia', ' São Paulo-SP']",VilaSônia,R$ 900.000,"['Andar alto4º andar em diante', '140 m²R$ 6.428 /m²', '4 quartos2 suítes', '2 vagas', '4 Banheiros', 'Portaria24h', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-nossa-senhora-da-conceicao-liberdade-sao-paulo-3-quartos-136m2/y6tv03,"['Apartamento à venda em Liberdade com 136 m²', ' 3 quartos', ' 1 vagaCondomínio Edifício Paschoalina Saviano', ' Largo Nossa Senhora da Conceição', ' Liberdade', ' São Paulo-SP']",Liberdade,R$ 750.000,"['Andar alto4º andar em diante', '136 m²R$ 5.514 /m²', '3 quartossem suíte', '1 vaga', '2 Banheiros', 'Varanda', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-vinte-e-nove-de-outubro-vila-matilde-sao-paulo-3-quartos-154m2/wq8v7b,"['Apartamento à venda em Vila Matilde com 154 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Summer Place', ' Rua Vinte e Nove de Outubro', ' Vila Matilde', ' São Paulo-SP']",VilaMatilde,R$ 897.000,"['Andar alto4º andar em diante', '154 m²R$ 5.824 /m²', '3 quartos1 suíte', '2 vagas', '3 Banheiros', 'Sol da manhãna sala', 'Varanda', 'Portaria24h', 'Metrô próximoestação a 669m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-doutor-guilherme-dumont-vilares-vila-sonia-sao-paulo-4-quartos-160m2/r7geh,"['Apartamento à venda em Vila Sônia com 160 m²', ' 4 quartos', ' 3 suítes', ' 3 vagasCondomínio Edificio Grotta Azzurra', ' Avenida Doutor Guilherme Dumont Vilares', ' Vila Sônia', ' São Paulo-SP']",VilaSônia,R$ 883.000,"['160 m²R$ 5.518 /m²', '4 quartos3 suítes', '3 vagas', '5 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-nova-cantareira-tremembe-sao-paulo-3-quartos-98m2/ojgbvg,"['Apartamento à venda em Tremembé com 98 m²', ' 3 quartos', ' 1 vagaCondomínio Edificio Solar Do Indaia', ' Avenida Nova Cantareira', ' Tremembé', ' São Paulo-SP']",Tremembé,R$ 700.000,"['Andar baixoAté 3º andar', '98 m²R$ 7.142 /m²', '3 quartossem suíte', '1 vaga', '2 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-alberto-afonso-martins-chacara-klabin-sao-paulo-3-quartos-164m2/lrxhvg,"['Apartamento à venda em Chácara Klabin com 164 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Edificio Rainha', ' Rua Alberto Afonso Martins', ' Chácara Klabin', ' São Paulo-SP']",ChácaraKlabin,R$ 1.280.000,"['Andar baixoAté 3º andar', '164 m²R$ 7.804 /m²', '3 quartos1 suíte', '1 vaga', '3 Banheiros', 'Metrô próximoestação a 388m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-jose-de-oliveira-coelho-vila-andrade-sao-paulo-3-quartos-640m2/kra5eq,"['Apartamento à venda em Vila Andrade com 640 m²', ' 3 quartos', ' 3 suítes', ' 5 vagasCondomínio Edificio New Hampshire', ' Rua José de Oliveira Coelho', ' Vila Andrade', ' São Paulo-SP']",VilaAndrade,R$ 1.600.000,"['640 m²R$ 2.500 /m²', '3 quartos3 suítes', '5 vagas', '5 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-marcos-fernandes-cursino-sao-paulo-4-quartos-250m2/kmjmig,"['Apartamento à venda em Cursino com 250 m²', ' 4 quartos', ' 2 suítes', ' 3 vagasCondomínio Edificio Palma De Mallorca', ' Rua Marcos Fernandes', ' Cursino', ' São Paulo-SP']",Cursino,R$ 1.300.000,"['Andar alto4º andar em diante', '250 m²R$ 5.200 /m²', '4 quartos2 suítes', '3 vagas', '4 Banheiros', 'Varanda', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-conselheiro-rodrigues-alves-vila-mariana-sao-paulo-2-quartos-105m2/g4po7o,"['Apartamento à venda em Vila Mariana com 105 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Ibirapuera', ' Avenida Conselheiro Rodrigues Alves', ' Vila Mariana', ' São Paulo-SP']",VilaMariana,R$ 890.000,"['105 m²R$ 8.476 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Metrô próximoestação a 801m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-hercilia-vila-matilde-sao-paulo-2-quartos-49m2/62eg4d,"['Apartamento à venda em Vila Matilde com 49 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Hercilia', ' Rua Hercília', ' Vila Matilde', ' São Paulo-SP']",VilaMatilde,R$ 422.000,"['Andar alto4º andar em diante', '49 m²R$ 8.612 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Varanda', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-jose-galante-vila-andrade-sao-paulo-2-quartos-63m2/1xshpc,"['Apartamento à venda em Vila Andrade com 63 m²', ' 2 quartos', ' 1 vagaCondomínio Alto do Morumby', ' Avenida José Galante', ' Vila Andrade', ' São Paulo-SP']",VilaAndrade,R$ 367.000,"['Andar baixoAté 3º andar', '63 m²R$ 5.825 /m²', '2 quartossem suíte', '1 vaga', '2 Banheiros', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-maestro-torquato-amore-vila-sonia-sao-paulo-2-quartos-108m2/1my0r09,"['Apartamento à venda em Vila Sônia com 108 m²', ' 2 quartos', ' 2 suítes', ' 2 vagasCondomínio Edificio Jardim Leonor', ' Rua Maestro Torquato Amore', ' Vila Sônia', ' São Paulo-SP']",VilaSônia,R$ 1.152.000,"['Andar baixoAté 3º andar', '108 m²R$ 10.666 /m²', '2 quartos2 suítes', '2 vagas', '4 Banheiros', 'Sol o dia todona sala', '2 Varandas', 'Portaria24h', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-cruz-de-malta-tucuruvi-sao-paulo-2-quartos-105m2/1m3ci1w,"['Apartamento à venda em Tucuruvi com 105 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Cruz De Malta', ' Rua Cruz de Malta', ' Tucuruvi', ' São Paulo-SP']",Tucuruvi,R$ 705.000,"['Andar alto4º andar em diante', '105 m²R$ 6.714 /m²', '2 quartossem suíte', '1 vaga', '2 Banheiros', 'Sol da manhãna sala', 'Varanda', 'Portaria24h', 'Metrô próximoestação a 326m', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-celso-ramos-campo-limpo-sao-paulo-2-quartos-83m2/1lhzdfp,"['Apartamento à venda em Campo Limpo com 83 m²', ' 2 quartos', ' 2 suítes', ' 1 vagaCondomínio Residencial Lirio Morumbi', ' Rua Celso Ramos', ' Campo Limpo', ' São Paulo-SP']",CampoLimpo,R$ 969.680,"['Andar baixoAté 3º andar', '83 m²R$ 11.682 /m²', '2 quartos2 suítes', '1 vaga', '3 Banheiros', 'Varanda', 'Não - Mobiliado']"
02/05/2023,https://loft.com.br/imovel/apartamento-william-furneau-sao-domingos-sao-paulo-2-quartos-150m2/1hff3x3,"['Apartamento à venda em São Domingos com 150 m²', ' 2 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Beija Flor', ' Rua William Furneau', ' São Domingos', ' São Paulo-SP']",SãoDomingos,R$ 1.065.000,"['Andar alto4º andar em diante', '150 m²R$ 7.100 /m²', '2 quartos1 suíte', '2 vagas', '3 Banheiros', 'Sol da manhãna sala', 'Varandagourmet', 'Portaria24h', 'Não - Mobiliado']"
