Refdate,Link_Apto,Endereco,Bairro,Valor,Informacoes
17/04/2023,https://loft.com.br/imovel/apartamento-rua-alexandre-benois-vila-andrade-sao-paulo-3-quartos-150m2/109z56x,"['Apartamento à venda em Vila Andrade com 150 m²', ' 3 quartos', ' 1 suíte', ' 3 vagasCondomínio Edificio Villa Di Bari', ' Rua Alexandre Benois', ' Vila Andrade', ' São Paulo-SP']",VilaAndrade,R$ 855.000,"['Andar alto4º andar em diante', '150 m²R$ 5.700 /m²', '3 quartos1 suíte', '3 vagas', '3 Banheiros', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-estrada-de-itapecerica-jardim-sao-luis-sao-paulo-3-quartos-64m2/10awjk3,"['Apartamento à venda em Jardim São Luís com 64 m²', ' 3 quartos', ' 1 vagaCondomínio Grand Prix', ' Estrada de Itapecerica', ' Jardim São Luís', ' São Paulo-SP']",JardimSãoLuís,R$ 330.000,"['Andar alto4º andar em diante', '64 m²R$ 5.156 /m²', '3 quartossem suíte', '1 vaga', '1 Banheiro', 'Sol da manhãna sala', 'Varanda', 'Metrô próximoestação a 585m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-zike-tuma-campo-grande-sao-paulo-3-quartos-71m2/10boqer,"['Apartamento à venda em Campo Grande com 71 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaRua Zike Tuma', ' Campo Grande', ' São Paulo-SP']",CampoGrande,R$ 358.800,"['Andar baixoAté 3º andar', '71 m²R$ 5.053 /m²', '3 quartos1 suíte', '1 vaga', '1 Banheiro', 'Varanda', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rodovia-raposo-tavares-raposo-tavares-sao-paulo-3-quartos-190m2/10cnamo,"['Apartamento à venda em Raposo Tavares com 190 m²', ' 3 quartos', ' 3 suítes', ' 3 vagasCondomínio Vitallis Eco Clube', ' Rodovia Raposo Tavares', ' Raposo Tavares', ' São Paulo-SP']",RaposoTavares,R$ 1.320.000,"['Andar alto4º andar em diante', '190 m²R$ 6.947 /m²', '3 quartos3 suítes', '3 vagas', '4 Banheiros', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-nilo-aclimacao-sao-paulo-4-quartos-272m2/10cpe9h,"['Apartamento à venda em Aclimação com 272 m²', ' 4 quartos', ' 3 suítes', ' 6 vagasCondomínio Edificio St. Regis', ' Rua Nilo', ' Aclimação', ' São Paulo-SP']",Aclimação,R$ 4.300.000,"['Andar alto4º andar em diante', '272 m²R$ 15.808 /m²', '4 quartos3 suítes', '6 vagas', '4 Banheiros', 'Portaria24h', 'Metrô próximoestação a 476m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-piaui-higienopolis-sao-paulo-3-quartos-322m2/10dcsct,"['Apartamento à venda em Higienópolis com 322 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Jardim Buenos Aires', ' Rua Piauí', ' Higienópolis', ' São Paulo-SP']",Higienópolis,R$ 2.800.000,"['322 m²R$ 8.695 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Metrô próximoestação a 755m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/casa-rua-felix-pacheco-jardim-sao-paulo-sao-paulo-4-quartos-245m2/10ljzs5,"['Casa à venda em Jardim São Paulo com 245 m²', ' 4 quartos', ' 4 suítes', ' 3 vagasRua Félix Pacheco', ' Jardim São Paulo', ' São Paulo-SP']",JardimSãoPaulo,R$ 1.400.000,"['1 andar-', '245 m²R$ 5.714 /m²', '4 quartos4 suítes', '6 Banheiros', 'Metrô próximoestação a 425m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-domingos-diorio-lajeado-sao-paulo-2-quartos-49m2/10gdf0c,"['Apartamento à venda em Lajeado com 49 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Sao Carlos B', ' Rua Domingos Diorio', ' Lajeado', ' São Paulo-SP']",Lajeado,R$ 95.400,"['Andar alto4º andar em diante', '49 m²R$ 1.946 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-mateus-garcia-tremembe-sao-paulo-2-quartos-44m2/10gpg6,"['Apartamento à venda em Tremembé com 44 m²', ' 2 quartosRua Mateus Garcia', ' Tremembé', ' São Paulo-SP']",Tremembé,R$ 300.000,"['Andar alto4º andar em diante', '44 m²R$ 6.818 /m²', '2 quartossem suíte', '1 Banheiro', 'Não - Vagas', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-doutor-ubaldo-franco-caiubi-cidade-ademar-sao-paulo-3-quartos-72m2/10i77ms,"['Apartamento à venda em Cidade Ademar com 72 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Residencial Ilha Dos Acores', ' Rua Doutor Ubaldo Franco Caiubi', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 380.000,"['Andar alto4º andar em diante', '72 m²R$ 5.277 /m²', '3 quartos1 suíte', '2 vagas', '1 Banheiro', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-augustin-luberti-sapopemba-sao-paulo-2-quartos-64m2/10jp5jd,"['Apartamento à venda em Sapopemba com 64 m²', ' 2 quartos', ' 2 suítes', ' 1 vagaRua Augustin Luberti', ' Sapopemba', ' São Paulo-SP']",Sapopemba,R$ 230.000,"['Andar baixoAté 3º andar', '64 m²R$ 3.593 /m²', '2 quartos2 suítes', '1 vaga', '1 Banheiro', 'Portaria24h', 'Metrô próximoestação a 461m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-avenida-cupece-cidade-ademar-sao-paulo-3-quartos-70m2/10ljqf6,"['Apartamento à venda em Cidade Ademar com 70 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Edificio Giardino', ' Avenida Cupecê', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 500.000,"['Andar alto4º andar em diante', '70 m²R$ 7.142 /m²', '3 quartos1 suíte', '1 vaga', '2 Banheiros', 'Varanda', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-avenida-pompeia-sumare-sao-paulo-4-quartos-160m2/10mwr8g,"['Apartamento à venda em Sumaré com 160 m²', ' 4 quartos', ' 2 suítes', ' 1 vagaAvenida Pompéia', ' Sumaré', ' São Paulo-SP']",Sumaré,R$ 1.591.000,"['160 m²R$ 9.943 /m²', '4 quartos2 suítes', '1 vaga', '3 Banheiros', 'Metrô próximoestação a 261m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-paulista-sao-paulo-2-quartos-94m2/10p541v,"['Apartamento à venda em Jardim Paulista com 94 m²', ' 2 quartos', ' 1 suíte', ' 1 vagaCondomínio Edificio Claudia Regina', ' Rua José Maria Lisboa', ' Jardim Paulista', ' São Paulo-SP']",JardimPaulista,R$ 1.210.000,"['94 m²R$ 12.872 /m²', '2 quartos1 suíte', '1 vaga', '2 Banheiros', 'Metrô próximoestação a 765m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-pensilvania-brooklin-sao-paulo-3-quartos-115m2/10pewip,"['Apartamento à venda em Brooklin com 115 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Edificio Hyde Park', ' Rua Pensilvânia', ' Brooklin', ' São Paulo-SP']",Brooklin,R$ 980.000,"['Andar alto4º andar em diante', '115 m²R$ 8.521 /m²', '3 quartos1 suíte', '1 vaga', '4 Banheiros', 'Metrô próximoestação a 465m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-avenida-do-rio-bonito-socorro-sao-paulo-3-quartos-54m2/10q36cc,"['Apartamento à venda em Socorro com 54 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaAvenida do Rio Bonito', ' Socorro', ' São Paulo-SP']",Socorro,R$ 450.000,"['Andar alto4º andar em diante', '54 m²R$ 8.333 /m²', '3 quartos1 suíte', '1 vaga', '2 Banheiros', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-jose-maria-lisboa-jardim-paulista-sao-paulo-3-quartos-105m2/10qojej,"['Apartamento à venda em Jardim Paulista com 105 m²', ' 3 quartos', ' 1 vagaCondomínio Edificio Guaraci', ' Rua José Maria Lisboa', ' Jardim Paulista', ' São Paulo-SP']",JardimPaulista,R$ 1.150.000,"['Andar alto4º andar em diante', '105 m²R$ 10.952 /m²', '3 quartossem suíte', '1 vaga', '2 Banheiros', 'Metrô próximoestação a 797m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-estado-do-amazonas-sao-mateus-sao-paulo-2-quartos-45m2/10qvbyn,"['Apartamento à venda em São Mateus com 45 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Clube Allegro Aricanduva', ' Rua Estado do Amazonas', ' São Mateus', ' São Paulo-SP']",SãoMateus,R$ 310.000,"['Andar alto4º andar em diante', '45 m²R$ 6.888 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Varanda', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-antonio-aggio-vila-andrade-sao-paulo-4-quartos-220m2/10r3nuv,"['Apartamento à venda em Vila Andrade com 220 m²', ' 4 quartos', ' 2 suítes', ' 3 vagasCondomínio Edificio Queen Elizabeth I E Ii', ' Rua Antônio Aggio', ' Vila Andrade', ' São Paulo-SP']",VilaAndrade,R$ 791.825,"['Andar alto4º andar em diante', '220 m²R$ 3.599 /m²', '4 quartos2 suítes', '3 vagas', '5 Banheiros', '2 Varandas', 'Portariaparcial', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-vereador-pedro-brasil-bandecchi-cachoeirinha-sao-paulo-2-quartos-62m2/10r9jnx,"['Apartamento à venda em Cachoeirinha com 62 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Horto-seccao Ii', ' Rua Vereador Pedro Brasil Bandecchi', ' Cachoeirinha', ' São Paulo-SP']",Cachoeirinha,R$ 280.000,"['Andar alto4º andar em diante', '62 m²R$ 4.516 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-nunes-balboa-carrao-sao-paulo-2-quartos-45m2/10sju48,"['Apartamento à venda em Carrão com 45 m²', ' 2 quartosCondomínio Residencial Primavera', ' Rua Nunes Balboa', ' Carrão', ' São Paulo-SP']",Carrão,R$ 278.883,"['Andar alto4º andar em diante', '45 m²R$ 6.197 /m²', '2 quartossem suíte', '1 Banheiro', 'Não - Vagas', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-doutor-homem-de-melo-perdizes-sao-paulo-3-quartos-137m2/10ulpt0,"['Apartamento à venda em Perdizes com 137 m²', ' 3 quartosCondomínio maria magdalena', ' Rua Doutor Homem de Melo', ' Perdizes', ' São Paulo-SP']",Perdizes,R$ 850.000,"['Andar baixoAté 3º andar', '137 m²R$ 6.204 /m²', '3 quartossem suíte', '2 Banheiros', 'Não - Vagas', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-camillo-nader-morumbi-sao-paulo-4-quartos-295m2/10waezc,"['Apartamento à venda em Morumbi com 295 m²', ' 4 quartos', ' 2 suítes', ' 4 vagasCondomínio . Marquês de Paranaguá', ' Rua Camillo Nader', ' Morumbi', ' São Paulo-SP']",Morumbi,R$ 2.300.000,"['Andar baixoAté 3º andar', '295 m²R$ 7.796 /m²', '4 quartos2 suítes', '4 vagas', '3 Banheiros', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-lourenco-franco-do-prado-itaim-paulista-sao-paulo-2-quartos-43m2/10x73o2,"['Apartamento à venda em Itaim Paulista com 43 m²', ' 2 quartos', ' 1 vagaCondomínio Certto Itaim Paulista - Condominio Residencial Certto Metais', ' Rua Lourenço Franco do Prado', ' Itaim Paulista', ' São Paulo-SP']",ItaimPaulista,R$ 176.808,"['Andar baixoAté 3º andar', '43 m²R$ 4.111 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-diana-perdizes-sao-paulo-3-quartos-73m2/10xvysq,"['Apartamento à venda em Perdizes com 73 m²', ' 3 quartos', ' 1 vagaCondomínio Luiz Carnassale', ' Rua Diana', ' Perdizes', ' São Paulo-SP']",Perdizes,R$ 650.000,"['Andar alto4º andar em diante', '73 m²R$ 8.904 /m²', '3 quartossem suíte', '1 vaga', '2 Banheiros', 'Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-avenida-cangaiba-cangaiba-sao-paulo-2-quartos-33m2/10z92my,"['Apartamento à venda em Cangaíba com 33 m²', ' 2 quartosCondomínio Metrocasa Cangaiba', ' Avenida Cangaíba', ' Cangaíba', ' São Paulo-SP']",Cangaíba,R$ 276.000,"['Andar baixoAté 3º andar', '33 m²R$ 8.363 /m²', '2 quartossem suíte', '1 Banheiro', 'Não - Vagas', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-rua-rubens-fraga-de-toledo-arruda-cangaiba-sao-paulo-3-quartos-63m2/111eb9c,"['Apartamento à venda em Cangaíba com 63 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Edificio Vista Bela Penha', ' Rua Rubens Fraga de Toledo Arruda', ' Cangaíba', ' São Paulo-SP']",Cangaíba,R$ 350.000,"['Andar baixoAté 3º andar', '63 m²R$ 5.555 /m²', '3 quartos1 suíte', '1 vaga', '2 Banheiros', 'Varanda', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-alameda-jau-jardim-paulista-sao-paulo-2-quartos-96m2/115j08d,"['Apartamento à venda em Jardim Paulista com 96 m²', ' 2 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Jau', ' Alameda Jaú', ' Jardim Paulista', ' São Paulo-SP']",JardimPaulista,R$ 1.150.000,"['Andar alto4º andar em diante', '96 m²R$ 11.979 /m²', '2 quartos1 suíte', '2 vagas', '1 Banheiro', 'Metrô próximoestação a 478m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-do-rio-bonito-parque-interlagos-sao-paulo-2-quartos-57m2/wkuxbc,"['Apartamento à venda em Parque Interlagos com 57 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Interlagos', ' Avenida do Rio Bonito', ' Parque Interlagos', ' São Paulo-SP']",ParqueInterlagos,R$ 350.000,"['57 m²R$ 6.140 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-jose-abrantes-santo-amaro-sao-paulo-2-quartos-78m2/tu2stp,"['Apartamento à venda em Santo Amaro com 78 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Anny', ' Rua José Abrantes', ' Santo Amaro', ' São Paulo-SP']",SantoAmaro,R$ 450.000,"['Andar baixoAté 3º andar', '78 m²R$ 5.769 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Metrô próximoestação a 838m', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-doutor-ubaldo-franco-caiubi-cidade-ademar-sao-paulo-3-quartos-74m2/lp7pjl,"['Apartamento à venda em Cidade Ademar com 74 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio San Marino', ' Rua Doutor Ubaldo Franco Caiubi', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 569.600,"['Andar baixoAté 3º andar', '74 m²R$ 7.697 /m²', '3 quartos1 suíte', '2 vagas', '3 Banheiros', 'Tardes de solna sala', 'Varanda', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-horacio-alves-da-costa-cidade-ademar-sao-paulo-3-quartos-68m2/fj9zld,"['Apartamento à venda em Cidade Ademar com 68 m²', ' 3 quartos', ' 1 suíte', ' 3 vagasCondomínio Residencial Piazza Venezia', ' Rua Horácio Alves da Costa', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 470.000,"['Andar alto4º andar em diante', '68 m²R$ 6.911 /m²', '3 quartos1 suíte', '3 vagas', '2 Banheiros', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-robert-bird-pedreira-sao-paulo-3-quartos-72m2/ejsifb,"['Apartamento à venda em Pedreira com 72 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Residencial Parque Dos Passaros', ' Rua Robert Bird', ' Pedreira', ' São Paulo-SP']",Pedreira,R$ 315.000,"['Andar baixoAté 3º andar', '72 m²R$ 4.375 /m²', '3 quartos1 suíte', '1 vaga', '2 Banheiros', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-do-rio-bonito-parque-interlagos-sao-paulo-2-quartos-57m2/d5rp3f,"['Apartamento à venda em Parque Interlagos com 57 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Interlagos', ' Avenida do Rio Bonito', ' Parque Interlagos', ' São Paulo-SP']",ParqueInterlagos,R$ 350.000,"['Andar baixoAté 3º andar', '57 m²R$ 6.140 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-sargento-geraldo-sant-ana-jardim-marajoara-sao-paulo-3-quartos-68m2/aztfjy,"['Apartamento à venda em Jardim Marajoara com 68 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Portal Do Brooklyn', "" Avenida Sargento Geraldo Sant'Ana"", ' Jardim Marajoara', ' São Paulo-SP']",JardimMarajoara,R$ 455.000,"['Andar baixoAté 3º andar', '68 m²R$ 6.691 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-padre-bento-ibanez-cidade-ademar-sao-paulo-2-quartos-50m2/9qn0jy,"['Apartamento à venda em Cidade Ademar com 50 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Prudencia Park', ' Rua Padre Bento Ibañez', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 395.000,"['Andar alto4º andar em diante', '50 m²R$ 7.900 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-capitao-fonseca-rosa-santo-amaro-sao-paulo-3-quartos-118m2/7ira1w,"['Apartamento à venda em Santo Amaro com 118 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Esplanada Granja Julieta', ' Rua Capitão Fonseca Rosa', ' Santo Amaro', ' São Paulo-SP']",SantoAmaro,R$ 765.000,"['Andar baixoAté 3º andar', '118 m²R$ 6.483 /m²', '3 quartos1 suíte', '1 vaga', '2 Banheiros', 'Sol o dia todona sala', 'Varanda', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-professor-djalma-bento-jardim-marajoara-sao-paulo-2-quartos-75m2/4ktwf3,"['Apartamento à venda em Jardim Marajoara com 75 m²', ' 2 quartos', ' 1 suíte', ' 1 vagaCondomínio Nova América', ' Rua Professor Djalma Bento', ' Jardim Marajoara', ' São Paulo-SP']",JardimMarajoara,R$ 430.000,"['Andar alto4º andar em diante', '75 m²R$ 5.733 /m²', '2 quartos1 suíte', '1 vaga', '3 Banheiros', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-darabi-cidade-ademar-sao-paulo-2-quartos-123m2/1yjonlt,"['Apartamento à venda em Cidade Ademar com 123 m²', ' 2 quartos', ' 1 vagaCondomínio Vila Inglesa', ' Rua Darabi', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 400.000,"['Andar alto4º andar em diante', '123 m²R$ 3.252 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-darabi-cidade-ademar-sao-paulo-2-quartos-116m2/1qinaje,"['Apartamento à venda em Cidade Ademar com 116 m²', ' 2 quartos', ' 1 vagaRua Darabi', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 390.000,"['Andar alto4º andar em diante', '116 m²R$ 3.362 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Varanda', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-sincora-cidade-ademar-sao-paulo-3-quartos-100m2/1g02yh3,"['Apartamento à venda em Cidade Ademar com 100 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Belvedere', ' Rua Sincorá', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 620.000,"['Andar baixoAté 3º andar', '100 m²R$ 6.200 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Portariaparcial', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-robert-bird-pedreira-sao-paulo-3-quartos-75m2/1falkp,"['Apartamento à venda em Pedreira com 75 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Residencial Parque Dos Passaros', ' Rua Robert Bird', ' Pedreira', ' São Paulo-SP']",Pedreira,R$ 385.000,"['Andar baixoAté 3º andar', '75 m²R$ 5.133 /m²', '3 quartos1 suíte', '1 vaga', '2 Banheiros', 'Portaria24h', 'Não - Mobiliado']"
17/04/2023,https://loft.com.br/imovel/apartamento-horacio-alves-da-costa-cidade-ademar-sao-paulo-2-quartos-67m2/1dfqyy9,"['Apartamento à venda em Cidade Ademar com 67 m²', ' 2 quartos', ' 1 vagaCondomínio Empreendimento Atlanta', ' Rua Horácio Alves da Costa', ' Cidade Ademar', ' São Paulo-SP']",CidadeAdemar,R$ 370.000,"['Andar alto4º andar em diante', '67 m²R$ 5.522 /m²', '2 quartossem suíte', '1 vaga', '2 Banheiros', 'Tardes de solna sala', 'Varanda', 'Portaria24h', 'Não - Mobiliado']"
