Refdate,Link_Apto,Endereco,Bairro,Valor,Informacoes
17/08/2023,https://loft.com.br/imovel/apartamento-rua-dona-vitu-giorgi-morumbi-sao-paulo-2-quartos-43m2/15r2uou,"['Apartamento à venda em Morumbi com 43 m²', ' 2 quartosCondomínio Residencial Parque Strauss', ' Rua Dona Vitu Giorgi', ' Morumbi', ' São Paulo-SP']",Morumbi,R$ 300.000,"['Andar alto4º andar em diante', '43 m²R$ 6.976 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Vagas', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-ouro-branco-jardim-paulistano-sao-paulo-3-quartos-200m2/hroqts,"['Apartamento à venda em Jardim Paulistano com 200 m²', ' 3 quartos', ' 3 suítes', ' 3 vagasCondomínio Edificio Golden Garden.', ' Rua Ouro Branco', ' Jardim Paulistano', ' São Paulo-SP']",JardimPaulistano,R$ 3.000.000,"['Andar alto4º andar em diante', '200 m²R$ 15.000 /m²', '3 quartos3 suítes', '3 vagas', '4 Banheiros', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-vitor-costa-cursino-sao-paulo-4-quartos-580m2/1qd4ltg,"['Apartamento à venda em Cursino com 580 m²', ' 4 quartos', ' 4 suítes', ' 5 vagasCondomínio Residencial Maison Jardin Du Phoenix', ' Rua Vitor Costa', ' Cursino', ' São Paulo-SP']",Cursino,R$ 2.300.000,"['580 m²R$ 3.965 /m²', '4 quartos4 suítes', '5 vagas', '6 Banheiros', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-cerro-cora-vila-romana-sao-paulo-3-quartos-117m2/1fw2tx6,"['Apartamento à venda em Vila Romana com 117 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Morada Da Colina', ' Rua Cerro Corá', ' Vila Romana', ' São Paulo-SP']",VilaRomana,R$ 1.010.000,"['Andar alto4º andar em diante', '117 m²R$ 8.632 /m²', '3 quartos1 suíte', '2 vagas', '3 Banheiros', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/casa-rua-pero-correia-chacara-klabin-sao-paulo-4-quartos-295m2/11lk53n,"['Casa à venda em Chácara Klabin com 295 m²', ' 4 quartos', ' 1 suíte', ' 3 vagasRua Pero Correia', ' Chácara Klabin', ' São Paulo-SP']",ChácaraKlabin,R$ 1.370.000,"['1 andar-', '295 m²R$ 4.644 /m²', '4 quartos1 suíte', '5 Banheiros', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-avenida-do-guaca-mandaqui-sao-paulo-3-quartos-105m2/12gsy3r,"['Apartamento à venda em Mandaqui com 105 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Ediificio Guaca', ' Avenida do Guacá', ' Mandaqui', ' São Paulo-SP']",Mandaqui,R$ 800.000,"['Andar alto4º andar em diante', '105 m²R$ 7.619 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-almeida-torres-aclimacao-sao-paulo-2-quartos-70m2/173l1xg,"['Apartamento à venda em Aclimação com 70 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Marina Ii', ' Rua Almeida Torres', ' Aclimação', ' São Paulo-SP']",Aclimação,R$ 395.000,"['Andar alto4º andar em diante', '70 m²R$ 5.642 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-nova-york-brooklin-sao-paulo-2-quartos-81m2/vb95ss,"['Apartamento à venda em Brooklin com 81 m²', ' 2 quartos', ' 2 suítes', ' 1 vagaCondomínio Civitavechia', ' Rua Nova York', ' Brooklin', ' São Paulo-SP']",Brooklin,R$ 1.100.000,"['81 m²R$ 13.580 /m²', '2 quartos2 suítes', '1 vaga', '3 Banheiros', 'Portariaparcial', 'Metrô próximoestação a 790m', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-alexandrino-da-silveira-bueno-cambuci-sao-paulo-2-quartos-33m2/ev57gs,"['Apartamento à venda em Cambuci com 33 m²', ' 2 quartosCondomínio Residencial Step Cambuci', ' Rua Alexandrino da Silveira Bueno', ' Cambuci', ' São Paulo-SP']",Cambuci,R$ 380.000,"['Andar alto4º andar em diante', '33 m²R$ 11.515 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Vagas', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-alameda-dos-anapurus-moema-indios-sao-paulo-3-quartos-116m2/1feduwo,"['Apartamento à venda em Moema Índios com 116 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Maxi Moema', ' Alameda dos Anapurus', ' Moema Índios', ' São Paulo-SP']",MoemaÍndios,R$ 1.880.000,"['Andar alto4º andar em diante', '116 m²R$ 16.206 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Tardes de solna sala', 'Varanda', 'Portaria24h', 'Metrô próximoestação a 789m', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-voluntarios-da-patria-jardim-sao-paulo-sao-paulo-2-quartos-58m2/nyjozc,"['Apartamento à venda em Jardim São Paulo com 58 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Gramado E Canela', ' Rua Voluntários da Pátria', ' Jardim São Paulo', ' São Paulo-SP']",JardimSãoPaulo,R$ 425.000,"['Andar alto4º andar em diante', '58 m²R$ 7.327 /m²', '2 quartossem suíte', '1 vaga', '2 Banheiros', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/casa-rua-alves-ribeiro-cambuci-sao-paulo-2-quartos-120m2/16y07rj,"['Casa à venda em Cambuci com 120 m²', ' 2 quartos', ' 3 vagasRua Alves Ribeiro', ' Cambuci', ' São Paulo-SP']",Cambuci,R$ 1.480.000,"['1 andar-', '120 m²R$ 12.333 /m²', '2 quartossem suíte', '2 Banheiros', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-avenida-doutor-jose-maniero-jaragua-sao-paulo-2-quartos-46m2/1l73c53,"['Apartamento à venda em Jaraguá com 46 m²', ' 2 quartosCondomínio Residencial Meu Lar Pirituba', ' Avenida Doutor José Maniero', ' Jaraguá', ' São Paulo-SP']",Jaraguá,R$ 217.500,"['Andar alto4º andar em diante', '46 m²R$ 4.728 /m²', '2 quartossem suíte', '1 Banheiro', 'Portaria24h', 'Vagas', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-manuel-asson-ponte-rasa-sao-paulo-2-quartos-53m2/1165tsq,"['Apartamento à venda em Ponte Rasa com 53 m²', ' 2 quartos', ' 1 vagaRua Manuel Asson', ' Ponte Rasa', ' São Paulo-SP']",PonteRasa,R$ 347.112,"['Andar alto4º andar em diante', '53 m²R$ 6.549 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Varanda', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-saturno-aclimacao-sao-paulo-4-quartos-160m2/kjysc3,"['Apartamento à venda em Aclimação com 160 m²', ' 4 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Juliana', ' Rua Saturno', ' Aclimação', ' São Paulo-SP']",Aclimação,R$ 1.490.000,"['160 m²R$ 9.312 /m²', '4 quartos1 suíte', '2 vagas', '4 Banheiros', 'Metrô próximoestação a 549m', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-marques-de-valenca-mooca-sao-paulo-2-quartos-67m2/13nzupn,"['Apartamento à venda em Mooca com 67 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Marques De Valenca', ' Rua Marquês de Valença', ' Mooca', ' São Paulo-SP']",Mooca,R$ 440.000,"['Andar alto4º andar em diante', '67 m²R$ 6.567 /m²', '2 quartossem suíte', '1 vaga', '2 Banheiros', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-tupi-santa-cecilia-sao-paulo-3-quartos-120m2/1su6d0q,"['Apartamento à venda em Santa Cecília com 120 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Edificio Liliane', ' Rua Tupi', ' Santa Cecília', ' São Paulo-SP']",SantaCecília,R$ 1.100.000,"['Andar baixoAté 3º andar', '120 m²R$ 9.166 /m²', '3 quartos1 suíte', '1 vaga', '3 Banheiros', 'Portaria24h', 'Metrô próximoestação a 642m', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/casa-rua-nazare-rezek-farah-jabaquara-sao-paulo-2-quartos-103m2/krbf8z,"['Casa à venda em Jabaquara com 103 m²', ' 2 quartos', ' 2 vagasRua Nazaré Rezek Farah', ' Jabaquara', ' São Paulo-SP']",Jabaquara,R$ 545.000,"['1 andar-', '103 m²R$ 5.291 /m²', '2 quartossem suíte', '2 Banheiros', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-castro-alves-liberdade-sao-paulo-2-quartos-71m2/9xtkwu,"['Apartamento à venda em Liberdade com 71 m²', ' 2 quartosCondomínio Conjunto Castro Alves', ' Rua Castro Alves', ' 31', ' Apto. 124', ' Liberdade', ' São Paulo-SP']",Liberdade,R$ 490.000,"['Andar alto4º andar em diante', '71 m²R$ 6.901 /m²', '2 quartossem suíte', '1 Banheiro', 'Metrô próximoestação a 289m', 'Vagas', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-alexandre-groppali-sapopemba-sao-paulo-2-quartos-53m2/18y094a,"['Apartamento à venda em Sapopemba com 53 m²', ' 2 quartos', ' 1 vagaCondomínio Residencial Alvorada', ' Rua Alexandre Groppali', ' Sapopemba', ' São Paulo-SP']",Sapopemba,R$ 205.000,"['Andar baixoAté 3º andar', '53 m²R$ 3.867 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Metrô próximoestação a 307m', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-ita-mandaqui-sao-paulo-2-quartos-60m2/15b7121,"['Apartamento à venda em Mandaqui com 60 m²', ' 2 quartos', ' 2 vagasCondomínio Edificio Vista Da Serra', ' Rua Ita', ' Mandaqui', ' São Paulo-SP']",Mandaqui,R$ 500.000,"['Andar baixoAté 3º andar', '60 m²R$ 8.333 /m²', '2 quartossem suíte', '2 vagas', '1 Banheiro', 'Varanda', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-rua-peixoto-gomide-jardim-america-sao-paulo-3-quartos-227m2/16dn0gv,"['Apartamento à venda em Jardim América com 227 m²', ' 3 quartos', ' 3 suítes', ' 4 vagasCondomínio Edifício Maison Giselle', ' Rua Peixoto Gomide', ' Jardim América', ' São Paulo-SP']",JardimAmérica,R$ 7.750.000,"['Andar alto4º andar em diante', '227 m²R$ 34.140 /m²', '3 quartos3 suítes', '4 vagas', '5 Banheiros', 'Metrô próximoestação a 667m', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-praca-almirante-pena-botto-cidade-dutra-sao-paulo-2-quartos-55m2/oyrkbe,"['Apartamento à venda em Cidade Dutra com 55 m²', ' 2 quartos', ' 1 vagaCondomínio Vila Rica', ' Praça Almirante Pena Botto', ' Cidade Dutra', ' São Paulo-SP']",CidadeDutra,R$ 298.000,"['Andar alto4º andar em diante', '55 m²R$ 5.418 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/casa-rua-danilo-carvalho-leite-limao-sao-paulo-2-quartos-100m2/129iv1i,"['Casa à venda em Limão com 100 m²', ' 2 quartos', ' 2 vagasRua Danilo Carvalho Leite', ' Limão', ' São Paulo-SP']",Limão,R$ 620.000,"['1 andar-', '100 m²R$ 6.200 /m²', '2 quartossem suíte', '2 Banheiros', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-clavasio-alves-da-silva-limao-sao-paulo-2-quartos-57m2/ut9eyk,"['Apartamento à venda em Limão com 57 m²', ' 2 quartos', ' 1 suíte', ' 1 vagaCondomínio Residencial Altavilla', ' Avenida Clavásio Alves da Silva', ' Limão', ' São Paulo-SP']",Limão,R$ 447.000,"['Andar baixoAté 3º andar', '57 m²R$ 7.842 /m²', '2 quartos1 suíte', '1 vaga', '2 Banheiros', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-padre-joao-gualberto-casa-verde-sao-paulo-2-quartos-53m2/qi8quc,"['Apartamento à venda em Casa Verde com 53 m²', ' 2 quartos', ' 1 suíte', ' 2 vagasCondomínio Residencial Villa Di Romariz', ' Rua Padre João Gualberto', ' Casa Verde', ' São Paulo-SP']",CasaVerde,R$ 500.000,"['Andar alto4º andar em diante', '53 m²R$ 9.433 /m²', '2 quartos1 suíte', '2 vagas', '1 Banheiro', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-moinho-velho-freguesia-do-o-sao-paulo-3-quartos-70m2/ni4ioc,"['Apartamento à venda em Freguesia do Ó com 70 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Quinta Do Moinho', ' Rua Moinho Velho', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 750.000,"['Andar alto4º andar em diante', '70 m²R$ 10.714 /m²', '3 quartos1 suíte', '2 vagas', '2 Banheiros', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-porto-nacional-brasilandia-sao-paulo-2-quartos-48m2/mlqd96,"['Apartamento à venda em Brasilândia com 48 m²', ' 2 quartos', ' 1 vagaCondomínio Aquarela 2', ' Rua Porto Nacional', ' 90', ' Apto. 78', ' Brasilândia', ' São Paulo-SP']",Brasilândia,R$ 245.000,"['Andar alto4º andar em diante', '48 m²R$ 5.104 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-baiao-parente-freguesia-do-o-sao-paulo-3-quartos-108m2/ibqemz,"['Apartamento à venda em Freguesia do Ó com 108 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Residencial Augusto', ' Rua Baião Parente', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 980.000,"['Andar alto4º andar em diante', '108 m²R$ 9.074 /m²', '3 quartos1 suíte', '2 vagas', '3 Banheiros', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-sebastiao-henriques-limao-sao-paulo-2-quartos-65m2/hd32ij,"['Apartamento à venda em Limão com 65 m²', ' 2 quartos', ' 1 suíte', ' 2 vagasCondomínio Edifício Callas', ' Avenida Sebastião Henriques', ' Limão', ' São Paulo-SP']",Limão,R$ 450.000,"['Andar alto4º andar em diante', '65 m²R$ 6.923 /m²', '2 quartos1 suíte', '2 vagas', '2 Banheiros', 'Varanda', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-joao-correa-lemos-freguesia-do-o-sao-paulo-3-quartos-140m2/g4rc6q,"['Apartamento à venda em Freguesia do Ó com 140 m²', ' 3 quartos', ' 1 suíte', ' 4 vagasCondomínio Edificio Lilan', ' Praça João Correa Lemos', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 963.000,"['Andar alto4º andar em diante', '140 m²R$ 6.878 /m²', '3 quartos1 suíte', '4 vagas', '2 Banheiros', 'Varanda', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-paula-ferreira-pirituba-sao-paulo-2-quartos-57m2/f3ucl9,"['Apartamento à venda em Pirituba com 57 m²', ' 2 quartos', ' 1 suíte', ' 2 vagasCondomínio Celebration Pirituba', ' Avenida Paula Ferreira', ' Pirituba', ' São Paulo-SP']",Pirituba,R$ 510.000,"['Andar alto4º andar em diante', '57 m²R$ 8.947 /m²', '2 quartos1 suíte', '2 vagas', '2 Banheiros', 'Sol da manhãna sala', 'Varanda', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-deputado-emilio-carlos-limao-sao-paulo-2-quartos-58m2/66ppwv,"['Apartamento à venda em Limão com 58 m²', ' 2 quartos', ' 1 vagaCondomínio Belvedere II', ' Avenida Deputado Emílio Carlos', ' Limão', ' São Paulo-SP']",Limão,R$ 493.870,"['Andar alto4º andar em diante', '58 m²R$ 8.515 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Varanda', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-bartolomeu-faria-freguesia-do-o-sao-paulo-3-quartos-101m2/59wav7,"['Apartamento à venda em Freguesia do Ó com 101 m²', ' 3 quartos', ' 1 suíte', ' 2 vagasCondomínio Maria Do Rosario', ' Rua Bartolomeu Faria', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 1.000.000,"['Andar alto4º andar em diante', '101 m²R$ 9.900 /m²', '3 quartos1 suíte', '2 vagas', '3 Banheiros', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-baiao-parente-freguesia-do-o-sao-paulo-3-quartos-102m2/1t2nf6q,"['Apartamento à venda em Freguesia do Ó com 102 m²', ' 3 quartos', ' 1 suíte', ' 1 vagaCondomínio Residencial Augusto', ' Rua Baião Parente', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 990.000,"['Andar alto4º andar em diante', '102 m²R$ 9.705 /m²', '3 quartos1 suíte', '1 vaga', '2 Banheiros', 'Varandagourmet', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-joao-correa-lemos-freguesia-do-o-sao-paulo-3-quartos-136m2/1qn55yc,"['Apartamento à venda em Freguesia do Ó com 136 m²', ' 3 quartos', ' 1 suíte', ' 3 vagasCondomínio Edificio Lilan', ' Praça João Correa Lemos', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 869.000,"['Andar alto4º andar em diante', '136 m²R$ 6.389 /m²', '3 quartos1 suíte', '3 vagas', '4 Banheiros', 'Varanda', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-ministro-petronio-portela-freguesia-do-o-sao-paulo-2-quartos-47m2/1nchjmn,"['Apartamento à venda em Freguesia do Ó com 47 m²', ' 2 quartos', ' 1 vagaCondomínio Edificio Jardim Paulista', ' Avenida Ministro Petrônio Portela', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 350.000,"['Andar alto4º andar em diante', '47 m²R$ 7.446 /m²', '2 quartossem suíte', '1 vaga', '1 Banheiro', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-antonieta-leitao-freguesia-do-o-sao-paulo-2-quartos-79m2/1l2ttrm,"['Apartamento à venda em Freguesia do Ó com 79 m²', ' 2 quartos', ' 1 suíte', ' 2 vagasCondomínio Edificio Chevalier', ' Rua Antonieta Leitão', ' Freguesia do Ó', ' São Paulo-SP']",FreguesiadoÓ,R$ 650.000,"['Andar alto4º andar em diante', '79 m²R$ 8.227 /m²', '2 quartos1 suíte', '2 vagas', '2 Banheiros', 'Varanda', 'Portaria24h', 'Mobiliado']"
17/08/2023,https://loft.com.br/imovel/apartamento-tungue-pirituba-sao-paulo-3-quartos-120m2/1jdt1ta,"['Apartamento à venda em Pirituba com 120 m²', ' 3 quartos', ' 3 suítes', ' 3 vagasCondomínio Edificio Perola', ' Rua Tungue', ' Pirituba', ' São Paulo-SP']",Pirituba,R$ 1.180.000,"['Andar alto4º andar em diante', '120 m²R$ 9.833 /m²', '3 quartos3 suítes', '3 vagas', '3 Banheiros', 'Varanda', 'Portaria24h', 'Mobiliado']"
